chr	cell_id	pos	x	y	z
3	51	31	131156.744970646	86174.1714158441	3875.95329540232
3	51	32	131109.829413756	86222.3756498328	3876.22280821132
3	51	33	131040.509411389	86315.9853420557	3963.93407251909
3	51	34	130938.021954306	86146.3824508316	3784.62515851892
3	51	35	130970.152750353	86210.1673872019	3789.93217534415
3	51	36	130999.476746661	86240.2869141406	3849.19712672409
3	51	37	131161.904173203	86319.8656131266	3932.25115251941
3	51	38	130919.789815041	85960.7285143117	3785.41120827479
3	51	39	130963.567220618	85733.4967588747	3503.25425558327
3	51	40	131154.557559405	86273.7667925899	3651.59815457436
3	51	41	131190.705535261	86285.1237335913	3717.02369707617
3	54	1	65180.6199758002	87582.6151063075	7137.21567995488
3	54	2	65061.3711539787	87689.3571549764	7161.50050018518
3	54	3	65100.5399354795	87191.624896045	7461.35386065523
3	54	4	65129.2004906472	87569.0210328673	7170.17910557876
3	54	5	65075.7157562868	87679.1464077942	7120.69297505924
3	54	6	65104.1621174262	87699.649299778	7025.93306114893
3	54	7	64960.6454740459	87593.0764109844	6878.8234536293
3	54	8	65235.3019781344	87571.8216182292	6924.74285710296
3	54	9	65271.8836459293	87470.2926119227	6866.45070496183
3	54	11	65287.6288757896	87322.9334933387	7036.05285646295
3	54	12	65256.5578229924	87490.0254294381	6861.61530868203
3	54	13	65337.2743635248	87261.1135317147	7091.1751388979
3	54	14	65221.4012679201	87309.8658059604	7073.24380332075
3	54	15	65308.8311919104	87198.2586260824	6985.97592761386
3	54	16	65417.7310092932	87247.2094351819	6979.22022220004
3	54	17	65134.0546886948	87518.8128870351	6952.72480660032
3	54	18	65141.1832306857	87355.2662883867	6910.19602838411
3	54	19	65233.7892500504	87273.3366601123	6799.99935922118
3	54	20	65489.6386753773	86579.0883444675	6483.5487181718
3	54	21	65143.4508821643	87293.8725713236	6878.04546830166
3	54	22	65247.9018484505	87229.014278708	6792.08863774333
3	54	24	65198.1751662032	87376.9320157531	6973.24869655627
3	54	28	65346.0242606716	87368.9269479662	6980.80013108331
3	54	29	65168.7931751013	87326.7197013295	6980.08463980827
3	54	30	65279.8090078548	87397.9299710569	7049.28160135434
3	54	31	65252.2004890341	87327.175137182	6937.55237468985
3	54	32	65319.1852902266	87429.5849355305	6918.74461206409
3	54	33	65396.8418158385	87431.9522951434	6894.07439459821
3	54	34	65256.4174010353	87572.3507993886	6853.2580011368
3	54	35	65371.3062684988	87503.8488806085	6631.05374104501
3	54	37	65267.5124091643	87376.3457050137	7010.58345311941
3	54	38	65362.9142916356	87313.5033344098	6902.12081635819
3	54	39	65275.7863802704	87329.9690261908	6829.59891040439
3	54	40	65324.2525828442	87382.4609965688	7011.2873273662
3	54	41	65534.1580755201	87514.6146358863	7010.76339576838
3	56	4	141400.358920046	94176.7370742961	2970.38964846692
3	56	5	141465.871177002	94289.1850190516	2740.84899850302
3	56	10	141413.043086276	93907.8724656727	2770.69337475625
3	56	14	141222.64182641	93816.5304032629	2708.48541378619
3	56	16	140985.586291135	93732.4585311538	2685.53272986893
3	56	17	141058.223041341	93753.2061094981	2744.14437312895
3	56	18	141014.334585885	93722.3926672425	2733.82956275777
3	56	19	141168.226111364	93687.4427694725	2641.96086441994
3	56	20	141153.758882365	93762.8086767357	2828.93629608026
3	56	21	141334.773065357	93702.4543620321	2894.62671807759
3	56	22	141184.066642909	93698.3183750859	2629.00841423485
3	56	23	141341.968142092	93697.8925525606	2784.77378403155
3	56	24	141305.574641289	93700.1915641774	2817.71309337845
3	56	27	141199.33288617	93861.9869529644	2682.05269748653
3	56	28	141314.124751332	93891.2083613148	2742.36112035138
3	56	29	141200.487682474	93915.6343079898	2774.5479547893
3	56	30	141669.793627994	94077.2970005082	2662.41519544474
3	56	31	141863.288371115	94039.6868730133	2637.81082332919
3	56	32	141783.723391937	94056.0986744245	2647.65564563688
3	56	33	141670.91737881	94072.119178544	2518.6177168343
3	56	34	141706.513793552	94062.7335343767	2565.38141896974
3	56	35	141769.779474743	94030.5946667212	2628.83324956891
3	56	36	140992.884470084	93882.2393742458	2808.45930122784
3	56	37	141030.93641014	93921.2087970591	2665.8210036402
3	56	38	141000.185846718	94009.1067116942	2597.57734549641
3	56	40	141011.70643891	93907.4639552232	2654.03947151153
3	56	41	140977.105235853	94060.3907985568	2566.66526828605
3	57	2	81974.786587767	89575.2410952799	2199.08574574062
3	57	3	81982.0225442156	89495.8533223654	2087.36425940173
3	57	6	81738.9966598653	89349.4823723989	1958.05738283526
3	57	7	81515.3148208431	89293.5724066403	2148.17803563905
3	57	8	81863.6925583268	89336.9631647217	2004.18068505378
3	57	9	81792.2087468146	89295.3466641248	1992.64290555957
3	57	10	81814.1176471593	89344.8008224087	2087.2102355935
3	57	11	81772.3198505318	89226.7427756644	2210.01331852047
3	57	12	81753.0091349591	89144.7895054672	2136.40876065788
3	57	13	81723.1201985801	89372.3236697166	2025.14988899705
3	57	14	81698.0771698972	89431.915535412	2214.6841513844
3	57	15	81831.035265095	89749.2498840859	2412.48873939791
3	57	16	81887.4376745857	89661.3774390902	2240.9147054981
3	57	17	81832.6406404042	89682.5358154816	2395.98724645697
3	57	18	81749.5994073491	89340.8697548092	1991.39248692114
3	57	19	81851.8978448862	89639.7352516967	2197.84040836306
3	57	20	81745.8839207436	89476.1315463328	1861.13773838789
3	57	21	81748.474659386	89469.4945661576	1797.61748849845
3	57	22	81882.7904714214	89464.8511454421	2081.7174842079
3	57	23	81819.0607284315	89375.4055289487	2038.44774751442
3	57	24	81739.3734536794	89463.0418341153	1878.71062986497
3	57	25	81845.4561014337	89341.402470958	2057.97749790242
3	57	27	81972.0503909489	89464.1740714965	2195.96922992545
3	57	28	81913.6641886975	89544.2793377235	2255.4663225961
3	57	29	81907.3901535479	89486.6279534866	2243.42954735308
3	57	30	81908.1228737632	89304.0285363522	1970.180677229
3	57	31	81820.6277906531	89419.2940616572	1937.2895642523
3	57	32	81874.9126918991	89501.9447215365	2203.16472220256
3	57	33	81722.7367873974	89455.2640192985	2007.01827871278
3	57	34	81782.493444223	89390.9827262409	2042.82406019764
3	57	35	81711.4401361239	89398.878895815	2052.64677519882
3	57	36	81739.727545728	89283.8195306546	2092.27720600249
3	57	37	81752.5692766943	89315.575557298	1987.28106077388
3	57	38	81955.9884776356	89503.8571139691	2334.26483795373
3	57	39	82073.7299713755	89675.3353204239	2219.38264786053
3	57	40	82055.1930418797	89589.072154674	2297.20004802005
3	57	41	81906.2014302816	89484.4343364449	2162.56927048411
3	65	1	34086.2262000198	99438.410962482	1798.23530346064
3	65	2	33960.1395697488	99317.6888441497	1688.37334970913
3	65	3	33992.126387005	99520.695493425	1919.23570739515
3	65	4	33856.6200254931	99480.4197923033	1637.63864253177
3	65	5	33799.5772749412	99502.0283653634	1790.39172008497
3	65	6	34201.3708178397	99403.8631464761	1426.12262452154
3	65	7	34315.2655885435	99312.0087486325	1651.18167599246
3	65	8	34210.9293248344	99382.9654813291	1796.124040874
3	65	9	34247.1876594937	99397.0623299501	1709.62303303733
3	65	10	34091.1833406367	99570.3103700563	1607.68542208517
3	65	11	34074.7998926704	99627.0158997058	1567.72227145354
3	65	12	34188.9834000926	99436.8041193368	1589.9851193059
3	65	13	33958.6204633715	99424.2080204011	1951.84325062384
3	65	14	34133.0487808457	99628.5184613464	1549.10013216053
3	65	15	34129.3863702181	99667.6044108866	1534.73954744817
3	65	16	34148.206962787	99622.0696912312	1491.57354791109
3	65	17	34105.7611737078	99488.4019179447	1672.33245859574
3	65	18	34156.7321329176	99566.3969393726	1682.22613879552
3	65	19	34160.7687974829	99557.518532031	1602.78828455016
3	65	20	34310.5392445608	99512.9907617618	1832.33670128942
3	65	21	34090.3389819295	99838.8299201366	1947.91896090712
3	65	22	34194.4610960429	99860.9324647971	1974.84825366062
3	65	23	34041.2941225371	99781.5257074048	1958.23123811014
3	65	24	33928.5454916242	99391.3858678907	2041.34731014712
3	65	25	34243.5824890966	99544.2014904997	1696.61910911543
3	65	27	34042.1327016913	99206.7624878944	1789.21584192092
3	65	28	34208.9758853655	99499.2544060562	1815.117384789
3	65	29	34208.867795086	99476.9985269188	1812.70895875181
3	65	30	34078.4643924089	99569.5648084647	1882.52962512676
3	65	31	34120.035808104	99512.7392334227	1833.2869960563
3	65	32	34132.9886019829	99538.1927195964	1774.31319058118
3	65	33	34109.4206679873	99676.0284784144	1532.37817112983
3	65	34	34138.5968980494	99639.9744861063	1694.97247918467
3	65	35	34104.239226234	99525.6824219914	1688.1515711294
3	65	36	33969.5666963777	99409.2204932963	2053.83339418381
3	65	37	34046.4615110256	99450.6355644968	1722.90259038027
3	65	38	34118.321955933	99397.8000365287	1760.03740683693
3	65	39	34196.2005546456	99550.2431795725	1634.92952398216
3	65	40	34084.2836645869	99457.7437298935	1568.2484094717
3	65	41	33897.652011941	99638.7373289175	1749.57553619191
3	66	1	145974.665058015	96759.2091749729	3627.98854724705
3	66	2	146217.51596365	95808.1459686884	3182.43010888473
3	66	6	146371.812681146	95674.0829764814	3452.51879485111
3	66	7	146302.664103635	95704.6177121368	3064.69961702752
3	66	8	146195.910317303	95752.8984534363	3034.80030014542
3	66	10	146296.292612044	95756.3236236551	3017.20079770476
3	66	12	146180.907888648	95880.2420316176	2769.23325322835
3	66	13	146312.983329814	95731.4582973718	2894.61416809989
3	66	14	146352.091038202	95770.0128336443	2678.06069260253
3	66	15	146280.921586363	95846.8173773056	2801.27561250668
3	66	16	146346.46889598	95682.973057653	2880.53481418604
3	66	18	146292.060202138	95788.5331034361	2838.88428779861
3	66	19	146328.86049434	95760.8534343942	2630.97957078491
3	66	21	146357.787440721	95615.0835088235	2821.21585175173
3	66	22	146366.567231885	95573.2156815529	2876.98698017967
3	66	23	146423.829401777	95939.8057622775	3033.96154882786
3	66	24	146363.333594169	95647.9652988657	2914.30778037953
3	66	25	146341.081859618	95607.6585480727	2893.30987397961
3	66	27	146487.136806045	95842.3458649721	3035.73855879212
3	66	29	146387.167848752	95723.5378298598	2889.68915712425
3	66	30	146497.484004666	95932.5038249959	2936.80687591808
3	66	32	146232.665278213	96215.8355897027	2873.09509064386
3	66	33	146235.040111489	96045.5400528739	2800.02180747325
3	66	34	146261.469898092	95850.3035617891	2722.80184706045
3	66	35	146297.206102621	96011.2198835967	2796.35540773731
3	66	36	146314.30331928	95653.6099083432	2875.20408003459
3	66	37	146519.165266607	95791.4908890941	2984.9930661357
3	66	38	146418.133590068	95795.8898254066	3163.42731864918
3	66	40	146248.754346676	95950.0228866504	3091.16908967601
3	66	41	146193.685204495	95961.0343421532	3250.14075540643
3	67	1	121355.678171605	106337.460103326	5309.17583910895
3	67	2	121558.734780646	106387.222570278	5484.07968597969
3	67	4	121189.995499343	106210.427199702	4934.74267696303
3	67	6	121694.001441073	106625.488189084	4948.95927222866
3	67	7	121583.263921765	106520.787138006	4978.3542619648
3	67	8	121545.396767349	106552.350826802	5014.00520387417
3	67	9	121687.001764237	106576.821691205	4889.66270394684
3	67	10	121508.65721943	106293.199269666	4845.2761309954
3	67	11	121486.828223667	106168.659932621	4690.44210880648
3	67	13	121535.645038294	106376.653611926	4906.46402717212
3	67	16	121565.03028427	106470.618979533	4878.69078959479
3	67	17	121106.645857834	106467.027256946	4832.52739812993
3	67	18	121197.480143582	106474.01023162	4846.52978613981
3	67	19	121489.813148201	106100.666158027	4873.10197726203
3	67	20	121475.482895714	106037.091125014	4797.09988755919
3	67	21	121325.178963143	106177.138447169	4862.31783138328
3	67	22	121622.924302555	106366.91878113	4624.02135519804
3	67	23	121632.98670719	106444.690476111	4716.38688414557
3	67	24	121363.200059694	106198.052398202	4892.32815856243
3	67	25	121614.774145489	106387.282924266	4600.86533925478
3	67	28	121256.600025812	106203.023792929	5053.67689427053
3	67	29	121409.66588862	106221.140427764	4927.75676395402
3	67	30	121330.209380052	106192.876854245	4899.85258056589
3	67	31	121355.507531122	106189.083778143	4968.49043017836
3	67	32	121456.995023511	106232.424591058	4914.90810450062
3	67	33	121544.08035809	106299.164626285	4979.17231349141
3	67	34	121630.843066637	106310.790203952	4842.7227908126
3	67	35	121750.452828252	106319.142211693	4948.94324342692
3	67	36	121503.214145256	106292.575394594	4941.28877078553
3	67	37	121618.88301242	106353.933089682	4815.21900414968
3	67	38	121688.762497071	106216.000497053	4915.04137653317
3	67	39	121512.426950746	106325.44439448	5040.5448223445
3	67	40	121575.936188279	106288.4676164	4922.53214347248
3	72	2	158807.495158873	110887.876313208	3634.24916972053
3	72	3	158872.306775525	111043.579236347	3598.68715775128
3	72	4	158929.935659525	111194.907365054	3540.32202966961
3	72	5	158890.691573153	111191.309690519	3364.33276881186
3	72	6	158917.11159544	111272.520350994	3417.32237174783
3	72	7	158942.938896595	111494.749404909	3959.41143965712
3	72	8	159022.912885681	111224.434861709	3617.44505139313
3	72	9	158964.706822549	111282.424302595	3539.19639837706
3	72	10	158992.432942346	111340.050706807	3419.12401184931
3	72	11	159156.009551954	111254.639220092	3747.40224835142
3	72	12	159302.198437961	111291.957428253	3843.16671796451
3	72	13	159132.675290047	111274.19140627	3608.68635229235
3	72	14	159220.806608124	111604.913529843	3609.3410456375
3	72	15	159304.110978822	111279.641025392	3667.66437651004
3	72	16	159284.262418981	111574.289142029	3672.31423662889
3	72	17	159186.472809336	111638.870632424	3577.44601502066
3	72	18	159271.009975042	111102.811182033	3552.92513373249
3	72	19	159315.808607485	111019.852780695	3436.73621528327
3	72	20	159242.00244747	111074.905165406	3365.93602689684
3	72	21	159243.670046555	111120.518404317	3468.58139910418
3	72	22	159271.289039646	111030.35711521	3370.56573605756
3	72	23	159088.02655683	111157.668854692	3255.73174189391
3	72	24	158961.79078407	111348.791068555	3480.48785205335
3	72	25	158861.431886913	111280.671788883	3452.61408888029
3	72	27	158949.586169459	111317.358858865	3411.84897797006
3	72	28	159020.839463569	111256.199543067	3327.55200729841
3	72	29	159020.392713916	111283.697724194	3252.93314236864
3	72	30	159073.446734406	111214.765846993	3276.67469302657
3	72	31	159173.839662569	111651.540810242	3714.12183226203
3	72	32	159018.771670648	111346.68976618	3242.95703667208
3	72	33	159255.705405148	111137.622065977	3397.68140305646
3	72	34	159167.401054429	111089.115205857	3476.0243922443
3	72	35	159233.511988606	111136.368038278	3542.47839956849
3	72	37	159142.769952852	111096.473943193	3633.2368905672
3	72	38	159228.618218401	111157.478352414	3537.91093475531
3	72	39	159054.318348683	110852.769224918	3744.92171558339
3	72	40	159005.940229839	110887.700336091	3569.03774175943
3	72	41	158971.101362696	111166.751930472	3842.49904926463
3	79	1	212873.775556771	120408.528838391	3395.71930044441
3	79	2	212865.145564552	120634.790475392	3098.26231849295
3	79	4	212749.801889453	120783.277355986	2361.52684703104
3	79	5	212798.918632307	120638.478094108	2448.77672320021
3	79	7	212827.621342084	120549.593670245	2856.12291249523
3	79	8	212756.464627487	120503.204081703	3017.97330925234
3	79	9	212589.764527434	120522.444064216	2899.24705310867
3	79	10	212820.667864482	120729.165867501	2821.99473476555
3	79	11	212757.615599363	120578.602659545	3002.17696983907
3	79	12	212793.098139202	120717.780292578	3018.86906606378
3	79	13	212875.794360104	120703.115416424	3172.11068811429
3	79	14	212973.762337618	120673.424642816	3159.49294074791
3	79	15	212763.477448427	120678.641006466	3088.8945606233
3	79	16	212877.260802314	120654.414918849	3141.43794382047
3	79	17	212871.690683004	120551.39714638	3047.98104114764
3	79	18	212817.48189119	120613.335197663	3034.74238459481
3	79	19	213262.688591561	120302.663131487	3166.23738769885
3	79	20	213059.591794882	120693.227705924	2999.35809550504
3	79	21	213059.805194188	120455.102649417	3129.01843214152
3	79	22	213201.873547757	120357.882973082	3173.82963566194
3	79	23	213099.900012854	120375.822316567	3064.36332011121
3	79	24	213121.75081019	120447.653279209	3239.94962121876
3	79	25	212973.551231568	120565.106485745	3095.66662280864
3	79	27	212916.927051367	120459.245238796	3275.01096647505
3	79	28	212936.367520429	120556.752196695	3087.27198454294
3	79	29	212961.716121423	120388.300244812	3061.87942660738
3	79	30	212780.592344359	120416.070907794	2977.31062055903
3	79	31	212984.780174993	120511.47069694	3029.63285800346
3	79	32	213000.665255324	120439.725104684	3063.7584972644
3	79	33	212848.566910346	120488.476884746	3011.11957669765
3	79	34	212812.112501286	120367.614440018	3152.77831454446
3	79	35	213024.420938586	120379.457159899	2901.61524315199
3	79	36	212938.640707635	120524.675790929	2787.99244994223
3	79	37	212881.98547971	120463.681020494	3208.89282399327
3	79	38	212779.874702974	120898.586313115	2693.09317064157
3	79	39	212842.647937987	120557.052874674	3025.14624506483
3	79	40	213024.759237388	120472.818836543	2902.75653525376
3	79	41	212998.418229535	120473.991560841	2995.82982324104
3	83	4	29725.8727184255	124541.738344115	2742.4489801674
3	83	6	29375.7172896139	124417.911725695	2419.84161580634
3	83	7	29428.0399177195	124461.417771233	2273.37967621932
3	83	9	29394.1427987301	124370.986951139	2387.39302608104
3	83	10	29487.6777005722	124182.260784267	2612.61735903175
